W3,DDIA_TXP[3],O,11290,-17143.8,Display,
AA3,DDIA_TXN[3],O,11290,-16493.8,Display,
AA1,DDIA_TXP[2],O,11940,-16493.8,Display,
AB1,DDIA_TXN[2],O,11940,-15843.8,Display,
AB3,DDIA_TXP[1],O,11290,-15843.8,Display,
AD3,DDIA_TXN[1],O,11290,-15193.8,Display,
AF1,DDIA_TXP[0],O,11940,-14543.8,Display,
AD1,DDIA_TXN[0],O,11940,-15193.8,Display,

AJ1,DDIA_RCOMP,Analog,11940,-13243.8,Display,
AF3,DDIA_AUXP,I/O,11290,-14543.8,Display,
AG3,DDIA_AUXN,I/O,11290,-13893.8,Display,
EN21,eDP_BKLTEN,O,4093.2,20380.9,PCH Display,
EL21,eDP_BKLTCTL,O,4093.2,19730.9,PCH Display,
