EJ57,GPD9/SLP_WLAN#,O,-10517.1,18638.2,PCH GPIOs,
EJ61,GPD8/SUSCLK,O,-11940,18745,PCH GPIOs,
EK60,GPD7,O,-11538.2,19308.5,PCH GPIOs,
EM57,GPD6/SLP_A#,O,-10536.1,19996,PCH GPIOs,
EP56,GPD5/SLP_S4#,O,-10169.9,20636.9,PCH GPIOs,
EM59,GPD4/SLP_S3#,O,-11250.2,19979.8,PCH GPIOs,
EM61,GPD3/PWRBTN#,I,-11940,20116.2,PCH GPIOs,
EP58,GPD2/LAN_WAKE#,I,-10820.4,20636.9,PCH GPIOs,
EJ56,GPD11/LANPHYPC,O,-9866.1,18661,PCH GPIOs,
EG60,GPD10/SLP_S5#,O,-11458.8,18082.7,PCH GPIOs,
EJ59,GPD1/ACPRESENT,I,-11162.2,18721.4,PCH GPIOs,
EM56,GPD0/BATLOW#,I,-9866.1,20005.1,PCH GPIOs,
